id,sale
3007770,475.2536
3007771,475.2536
3007772,475.25363
3007773,475.25363
3007774,475.25363
3007775,475.2536
3007776,475.2536
3007777,475.25363
3007778,475.25363
3007779,475.25363
3007780,475.2536
3007781,475.2536
3007782,475.25363
3007783,475.25363
3007784,475.25363
3007785,475.2536
3007786,475.2536
3007787,475.25363
3007788,475.25363
3007789,475.25363
3007790,475.2536
3007791,475.2536
3007792,475.25363
3007793,475.25363
3007794,475.25363
3007795,475.2536
3007796,475.2536
3007797,475.25363
3007798,475.25363
3007799,475.25363
3007800,475.2536
3007801,475.2536
3007802,475.25363
3007803,475.25363
3007804,475.25363
3007805,475.2536
3007806,475.2536
3007807,475.25363
3007808,475.25363
3007809,475.25363
3007810,475.2536
3007811,475.2536
3007812,475.25363
3007813,475.25363
3007814,475.25363
3007815,475.2536
3007816,475.2536
3007817,475.25363
3007818,475.25363
3007819,475.25363
3007820,475.2536
3007821,475.2536
3007822,475.25363
3007823,475.25363
3007824,475.25363
3007825,475.2536
3007826,475.2536
3007827,475.25363
3007828,475.25363
3007829,475.25363
3007830,475.2536
3007831,475.2536
3007832,475.25363
3007833,475.25363
3007834,475.25363
3007835,475.2536
3007836,475.2536
3007837,475.25363
3007838,475.25363
3007839,475.25363
3007840,475.2536
3007841,475.2536
3007842,475.25363
3007843,475.25363
3007844,475.25363
3007845,475.2536
3007846,475.2536
3007847,475.25363
3007848,475.25363
3007849,475.25363
3007850,475.2536
3007851,475.2536
3007852,475.25363
3007853,475.25363
3007854,475.25363
3007855,475.2536
3007856,475.2536
3007857,475.25363
3007858,475.25363
3007859,475.25363
3007860,475.2536
3007861,475.2536
3007862,475.25363
3007863,475.25363
3007864,475.25363
3007865,475.2536
3007866,475.2536
3007867,475.25363
3007868,475.25363
3007869,475.25363
3007870,475.2536
3007871,475.2536
3007872,475.25363
3007873,475.25363
3007874,475.25363
3007875,475.2536
3007876,475.2536
3007877,475.25363
3007878,475.25363
3007879,475.25363
3007880,475.2536
3007881,475.2536
3007882,475.25363
3007883,475.25363
3007884,475.25363
3007885,475.2536
3007886,475.2536
3007887,475.25363
3007888,475.25363
3007889,475.25363
3007890,475.2536
3007891,475.2536
3007892,475.25363
3007893,475.25363
3007894,475.25363
3007895,475.2536
3007896,475.2536
3007897,475.25363
3007898,475.25363
3007899,475.25363
3007900,475.2536
3007901,475.2536
3007902,475.25363
3007903,475.25363
3007904,475.25363
3007905,475.2536
3007906,475.2536
3007907,475.25363
3007908,475.25363
3007909,475.25363
3007910,475.2536
3007911,475.2536
3007912,475.25363
3007913,475.25363
3007914,475.25363
3007915,475.2536
3007916,475.2536
3007917,475.25363
3007918,475.25363
3007919,475.25363
3007920,475.2536
3007921,475.2536
3007922,475.25363
3007923,475.25363
3007924,475.25363
3007925,475.2536
3007926,475.2536
3007927,475.25363
3007928,475.25363
3007929,475.25363
3007930,475.2536
3007931,475.2536
3007932,475.25363
3007933,475.25363
3007934,475.25363
3007935,475.2536
3007936,475.2536
3007937,475.25363
3007938,475.25363
3007939,475.25363
3007940,475.2536
3007941,475.2536
3007942,475.25363
3007943,475.25363
3007944,475.25363
3007945,475.2536
3007946,475.2536
3007947,475.25363
3007948,475.25363
3007949,475.25363
3007950,475.2536
3007951,475.2536
3007952,475.25363
3007953,475.25363
3007954,475.25363
3007955,475.2536
3007956,475.2536
3007957,475.25363
3007958,475.25363
3007959,475.25363
3007960,475.2536
3007961,475.2536
3007962,475.25363
3007963,475.25363
3007964,475.25363
3007965,475.2536
3007966,475.2536
3007967,475.25363
3007968,475.25363
3007969,475.25363
3007970,475.2536
3007971,475.2536
3007972,475.25363
3007973,475.25363
3007974,475.25363
3007975,475.2536
3007976,475.2536
3007977,475.25363
3007978,475.25363
3007979,475.25363
3007980,475.2536
3007981,475.2536
3007982,475.25363
3007983,475.25363
3007984,475.25363
3007985,475.2536
3007986,475.2536
3007987,475.25363
3007988,475.25363
3007989,475.25363
3007990,475.2536
3007991,475.2536
3007992,475.25363
3007993,475.25363
3007994,475.25363
3007995,475.2536
3007996,475.2536
3007997,475.25363
3007998,475.25363
3007999,475.25363
3008000,475.2536
3008001,475.2536
3008002,475.25363
3008003,475.25363
3008004,475.25363
3008005,475.2536
3008006,475.2536
3008007,475.25363
3008008,475.25363
3008009,475.25363
3008010,475.2536
3008011,475.2536
3008012,475.25363
3008013,475.25363
3008014,475.25363
3008015,475.2536
3008016,475.2536
3008017,475.25363
3008018,475.25363
3008019,475.25363
3008020,475.2536
3008021,475.2536
3008022,475.25363
3008023,475.25363
3008024,475.25363
3008025,475.2536
3008026,475.2536
3008027,475.25363
3008028,475.25363
3008029,475.25363
3008030,475.2536
3008031,475.2536
3008032,475.25363
3008033,475.25363
3008034,475.25363
3008035,475.2536
3008036,475.2536
3008037,475.25363
3008038,475.25363
3008039,475.25363
3008040,475.2536
3008041,475.2536
3008042,475.25363
3008043,475.25363
3008044,475.25363
3008045,475.2536
3008046,475.2536
3008047,475.25363
3008048,475.25363
3008049,475.25363
3008050,475.2536
3008051,475.2536
3008052,475.25363
3008053,475.25363
3008054,475.25363
3008055,475.2536
3008056,475.2536
3008057,475.25363
3008058,475.25363
3008059,475.25363
3008060,475.2536
3008061,475.2536
3008062,475.25363
3008063,475.25363
3008064,475.25363
3008065,475.2536
3008066,475.2536
3008067,475.25363
3008068,475.25363
3008069,475.25363
3008070,475.2536
3008071,475.2536
3008072,475.25363
3008073,475.25363
3008074,475.25363
3008075,475.2536
3008076,475.2536
3008077,475.25363
3008078,475.25363
3008079,475.25363
3008080,475.2536
3008081,475.2536
3008082,475.25363
3008083,475.25363
3008084,475.25363
3008085,475.2536
3008086,475.2536
3008087,475.25363
3008088,475.25363
3008089,475.25363
3008090,475.2536
3008091,475.2536
3008092,475.25363
3008093,475.25363
3008094,475.25363
3008095,475.2536
3008096,475.2536
3008097,475.25363
3008098,475.25363
3008099,475.25363
3008100,475.2536
3008101,475.2536
3008102,475.25363
3008103,475.25363
3008104,475.25363
3008105,475.2536
3008106,475.2536
3008107,475.25363
3008108,475.25363
3008109,475.25363
3008110,475.2536
3008111,475.2536
3008112,475.25363
3008113,475.25363
3008114,475.25363
3008115,475.2536
3008116,475.2536
3008117,475.25363
3008118,475.25363
3008119,475.25363
3008120,475.2536
3008121,475.2536
3008122,475.25363
3008123,475.25363
3008124,475.25363
3008125,475.2536
3008126,475.2536
3008127,475.25363
3008128,475.25363
3008129,475.25363
3008130,475.2536
3008131,475.2536
3008132,475.25363
3008133,475.25363
3008134,475.25363
3008135,475.2536
3008136,475.2536
3008137,475.25363
3008138,475.25363
3008139,475.25363
3008140,475.2536
3008141,475.2536
3008142,475.25363
3008143,475.25363
3008144,475.25363
3008145,475.2536
3008146,475.2536
3008147,475.25363
3008148,475.25363
3008149,475.25363
3008150,475.2536
3008151,475.2536
3008152,475.25363
3008153,475.25363
3008154,475.25363
3008155,475.2536
3008156,475.2536
3008157,475.25363
3008158,475.25363
3008159,475.25363
3008160,475.2536
3008161,475.2536
3008162,475.25363
3008163,475.25363
3008164,475.25363
3008165,475.2536
3008166,475.2536
3008167,475.25363
3008168,475.25363
3008169,475.25363
3008170,475.2536
3008171,475.2536
3008172,475.25363
3008173,475.25363
3008174,475.25363
3008175,475.2536
3008176,475.2536
3008177,475.25363
3008178,475.25363
3008179,475.25363
3008180,475.2536
3008181,475.2536
3008182,475.25363
3008183,475.25363
3008184,475.25363
3008185,475.2536
3008186,475.2536
3008187,475.25363
3008188,475.25363
3008189,475.25363
3008190,475.2536
3008191,475.2536
3008192,475.25363
3008193,475.25363
3008194,475.25363
3008195,475.2536
3008196,475.2536
3008197,475.25363
3008198,475.25363
3008199,475.25363
3008200,475.2536
3008201,475.2536
3008202,475.25363
3008203,475.25363
3008204,475.25363
3008205,475.2536
3008206,475.2536
3008207,475.25363
3008208,475.25363
3008209,475.25363
3008210,475.2536
3008211,475.2536
3008212,475.25363
3008213,475.25363
3008214,475.25363
3008215,475.2536
3008216,475.2536
3008217,475.25363
3008218,475.25363
3008219,475.25363
3008220,475.2536
3008221,475.2536
3008222,475.25363
3008223,475.25363
3008224,475.25363
3008225,475.2536
3008226,475.2536
3008227,475.25363
3008228,475.25363
3008229,475.25363
3008230,475.2536
3008231,475.2536
3008232,475.25363
3008233,475.25363
3008234,475.25363
3008235,475.2536
3008236,475.2536
3008237,475.25363
3008238,475.25363
3008239,475.25363
3008240,475.2536
3008241,475.2536
3008242,475.25363
3008243,475.25363
3008244,475.25363
3008245,475.2536
3008246,475.2536
3008247,475.25363
3008248,475.25363
3008249,475.25363
3008250,475.2536
3008251,475.2536
3008252,475.25363
3008253,475.25363
3008254,475.25363
3008255,475.2536
3008256,475.2536
3008257,475.25363
3008258,475.25363
3008259,475.25363
3008260,475.2536
3008261,475.2536
3008262,475.25363
3008263,475.25363
3008264,475.25363
3008265,475.2536
3008266,475.2536
3008267,475.25363
3008268,475.25363
3008269,475.25363
3008270,475.2536
3008271,475.2536
3008272,475.25363
3008273,475.25363
3008274,475.25363
3008275,475.2536
3008276,475.2536
3008277,475.25363
3008278,475.25363
3008279,475.25363
3008280,475.2536
3008281,475.2536
3008282,475.25363
3008283,475.25363
3008284,475.25363
3008285,475.2536
3008286,475.2536
3008287,475.25363
3008288,475.25363
3008289,475.25363
3008290,475.2536
3008291,475.2536
3008292,475.25363
3008293,475.25363
3008294,475.25363
3008295,475.2536
3008296,475.2536
3008297,475.25363
3008298,475.25363
3008299,475.25363
3008300,475.2536
3008301,475.2536
3008302,475.25363
3008303,475.25363
3008304,475.25363
3008305,475.2536
3008306,475.2536
3008307,475.25363
3008308,475.25363
3008309,475.25363
3008310,475.2536
3008311,475.2536
3008312,475.25363
3008313,475.25363
3008314,475.25363
3008315,475.2536
3008316,475.2536
3008317,475.25363
3008318,475.25363
3008319,475.25363
3008320,475.2536
3008321,475.2536
3008322,475.25363
3008323,475.25363
3008324,475.25363
3008325,475.2536
3008326,475.2536
3008327,475.25363
3008328,475.25363
3008329,475.25363
3008330,475.2536
3008331,475.2536
3008332,475.25363
3008333,475.25363
3008334,475.25363
3008335,475.2536
3008336,475.2536
3008337,475.25363
3008338,475.25363
3008339,475.25363
3008340,475.2536
3008341,475.2536
3008342,475.25363
3008343,475.25363
3008344,475.25363
3008345,475.2536
3008346,475.2536
3008347,475.25363
3008348,475.25363
3008349,475.25363
3008350,475.2536
3008351,475.2536
3008352,475.25363
3008353,475.25363
3008354,475.25363
3008355,475.2536
3008356,475.2536
3008357,475.25363
3008358,475.25363
3008359,475.25363
3008360,475.2536
3008361,475.2536
3008362,475.25363
3008363,475.25363
3008364,475.25363
3008365,475.2536
3008366,475.2536
3008367,475.25363
3008368,475.25363
3008369,475.25363
3008370,475.2536
3008371,475.2536
3008372,475.25363
3008373,475.25363
3008374,475.25363
3008375,475.2536
3008376,475.2536
3008377,475.25363
3008378,475.25363
3008379,475.25363
3008380,475.2536
3008381,475.2536
3008382,475.25363
3008383,475.25363
3008384,475.25363
3008385,475.2536
3008386,475.2536
3008387,475.25363
3008388,475.25363
3008389,475.25363
3008390,475.2536
3008391,475.2536
3008392,475.25363
3008393,475.25363
3008394,475.25363
3008395,475.2536
3008396,475.2536
3008397,475.25363
3008398,475.25363
3008399,475.25363
3008400,475.2536
3008401,475.2536
3008402,475.25363
3008403,475.25363
3008404,475.25363
3008405,475.2536
3008406,475.2536
3008407,475.25363
3008408,475.25363
3008409,475.25363
3008410,475.2536
3008411,475.2536
3008412,475.25363
3008413,475.25363
3008414,475.25363
3008415,475.2536
3008416,475.2536
3008417,475.25363
3008418,475.25363
3008419,475.25363
3008420,475.2536
3008421,475.2536
3008422,475.25363
3008423,475.25363
3008424,475.25363
3008425,475.2536
3008426,475.2536
3008427,475.25363
3008428,475.25363
3008429,475.25363
3008430,475.2536
3008431,475.2536
3008432,475.25363
3008433,475.25363
3008434,475.25363
3008435,475.2536
3008436,475.2536
3008437,475.25363
3008438,475.25363
3008439,475.25363
3008440,475.2536
3008441,475.2536
3008442,475.25363
3008443,475.25363
3008444,475.25363
3008445,475.2536
3008446,475.2536
3008447,475.25363
3008448,475.25363
3008449,475.25363
3008450,475.2536
3008451,475.2536
3008452,475.25363
3008453,475.25363
3008454,475.25363
3008455,475.2536
3008456,475.2536
3008457,475.25363
3008458,475.25363
3008459,475.25363
3008460,475.2536
3008461,475.2536
3008462,475.25363
3008463,475.25363
3008464,475.25363
3008465,475.2536
3008466,475.2536
3008467,475.25363
3008468,475.25363
3008469,475.25363
3008470,475.2536
3008471,475.2536
3008472,475.25363
3008473,475.25363
3008474,475.25363
3008475,475.2536
3008476,475.2536
3008477,475.25363
3008478,475.25363
3008479,475.25363
3008480,475.2536
3008481,475.2536
3008482,475.25363
3008483,475.25363
3008484,475.25363
3008485,475.2536
3008486,475.2536
3008487,475.25363
3008488,475.25363
3008489,475.25363
3008490,475.2536
3008491,475.2536
3008492,475.25363
3008493,475.25363
3008494,475.25363
3008495,475.2536
3008496,475.2536
3008497,475.25363
3008498,475.25363
3008499,475.25363
3008500,475.2536
3008501,475.2536
3008502,475.25363
3008503,475.25363
3008504,475.25363
3008505,475.2536
3008506,475.2536
3008507,475.25363
3008508,475.25363
3008509,475.25363
3008510,475.2536
3008511,475.2536
3008512,475.25363
3008513,475.25363
3008514,475.25363
3008515,475.2536
3008516,475.2536
3008517,475.25363
3008518,475.25363
3008519,475.25363
3008520,475.2536
3008521,475.2536
3008522,475.25363
3008523,475.25363
3008524,475.25363
3008525,475.2536
3008526,475.2536
3008527,475.25363
3008528,475.25363
3008529,475.25363
3008530,475.2536
3008531,475.2536
3008532,475.25363
3008533,475.25363
3008534,475.25363
3008535,475.2536
3008536,475.2536
3008537,475.25363
3008538,475.25363
3008539,475.25363
3008540,475.2536
3008541,475.2536
3008542,475.25363
3008543,475.25363
3008544,475.25363
3008545,475.2536
3008546,475.2536
3008547,475.25363
3008548,475.25363
3008549,475.25363
3008550,475.2536
3008551,475.2536
3008552,475.25363
3008553,475.25363
3008554,475.25363
3008555,475.2536
3008556,475.2536
3008557,475.25363
3008558,475.25363
3008559,475.25363
3008560,475.2536
3008561,475.2536
3008562,475.25363
3008563,475.25363
3008564,475.25363
3008565,475.2536
3008566,475.2536
3008567,475.25363
3008568,475.25363
3008569,475.25363
3008570,475.2536
3008571,475.2536
3008572,475.25363
3008573,475.25363
3008574,475.25363
3008575,475.2536
3008576,475.2536
3008577,475.25363
3008578,475.25363
3008579,475.25363
3008580,475.2536
3008581,475.2536
3008582,475.25363
3008583,475.25363
3008584,475.25363
3008585,475.2536
3008586,475.2536
3008587,475.25363
3008588,475.25363
3008589,475.25363
3008590,475.2536
3008591,475.2536
3008592,475.25363
3008593,475.25363
3008594,475.25363
3008595,475.2536
3008596,475.2536
3008597,475.25363
3008598,475.25363
3008599,475.25363
3008600,475.2536
3008601,475.2536
3008602,475.25363
3008603,475.25363
3008604,475.25363
3008605,475.2536
3008606,475.2536
3008607,475.25363
3008608,475.25363
3008609,475.25363
3008610,475.2536
3008611,475.2536
3008612,475.25363
3008613,475.25363
3008614,475.25363
3008615,475.2536
3008616,475.2536
3008617,475.25363
3008618,475.25363
3008619,475.25363
3008620,475.2536
3008621,475.2536
3008622,475.25363
3008623,475.25363
3008624,475.25363
3008625,475.2536
3008626,475.2536
3008627,475.25363
3008628,475.25363
3008629,475.25363
3008630,475.2536
3008631,475.2536
3008632,475.25363
3008633,475.25363
3008634,475.25363
3008635,475.2536
3008636,475.2536
3008637,475.25363
3008638,475.25363
3008639,475.25363
3008640,475.2536
3008641,475.2536
3008642,475.25363
3008643,475.25363
3008644,475.25363
3008645,475.2536
3008646,475.2536
3008647,475.25363
3008648,475.25363
3008649,475.25363
3008650,475.2536
3008651,475.2536
3008652,475.25363
3008653,475.25363
3008654,475.25363
3008655,475.2536
3008656,475.2536
3008657,475.25363
3008658,475.25363
3008659,475.25363
3008660,475.2536
3008661,475.2536
3008662,475.25363
3008663,475.25363
3008664,475.25363
3008665,475.2536
3008666,475.2536
3008667,475.25363
3008668,475.25363
3008669,475.25363
3008670,475.2536
3008671,475.2536
3008672,475.25363
3008673,475.25363
3008674,475.25363
3008675,475.2536
3008676,475.2536
3008677,475.25363
3008678,475.25363
3008679,475.25363
3008680,475.2536
3008681,475.2536
3008682,475.25363
3008683,475.25363
3008684,475.25363
3008685,475.2536
3008686,475.2536
3008687,475.25363
3008688,475.25363
3008689,475.25363
3008690,475.2536
3008691,475.2536
3008692,475.25363
3008693,475.25363
3008694,475.25363
3008695,475.2536
3008696,475.2536
3008697,475.25363
3008698,475.25363
3008699,475.25363
3008700,475.2536
3008701,475.2536
3008702,475.25363
3008703,475.25363
3008704,475.25363
3008705,475.2536
3008706,475.2536
3008707,475.25363
3008708,475.25363
3008709,475.25363
3008710,475.2536
3008711,475.2536
3008712,475.25363
3008713,475.25363
3008714,475.25363
3008715,475.2536
3008716,475.2536
3008717,475.25363
3008718,475.25363
3008719,475.25363
3008720,475.2536
3008721,475.2536
3008722,475.25363
3008723,475.25363
3008724,475.25363
3008725,475.2536
3008726,475.2536
3008727,475.25363
3008728,475.25363
3008729,475.25363
3008730,475.2536
3008731,475.2536
3008732,475.25363
3008733,475.25363
3008734,475.25363
3008735,475.2536
3008736,475.2536
3008737,475.25363
3008738,475.25363
3008739,475.25363
3008740,475.2536
3008741,475.2536
3008742,475.25363
3008743,475.25363
3008744,475.25363
3008745,475.2536
3008746,475.2536
3008747,475.25363
3008748,475.25363
3008749,475.25363
3008750,475.2536
3008751,475.2536
3008752,475.25363
3008753,475.25363
3008754,475.25363
3008755,475.2536
3008756,475.2536
3008757,475.25363
3008758,475.25363
3008759,475.25363
3008760,475.2536
3008761,475.2536
3008762,475.25363
3008763,475.25363
3008764,475.25363
3008765,475.2536
3008766,475.2536
3008767,475.25363
3008768,475.25363
3008769,475.25363
3008770,475.2536
3008771,475.2536
3008772,475.25363
3008773,475.25363
3008774,475.25363
3008775,475.2536
3008776,475.2536
3008777,475.25363
3008778,475.25363
3008779,475.25363
3008780,475.2536
3008781,475.2536
3008782,475.25363
3008783,475.25363
3008784,475.25363
3008785,475.2536
3008786,475.2536
3008787,475.25363
3008788,475.25363
3008789,475.25363
3008790,475.2536
3008791,475.2536
3008792,475.25363
3008793,475.25363
3008794,475.25363
3008795,475.2536
3008796,475.2536
3008797,475.25363
3008798,475.25363
3008799,475.25363
3008800,475.2536
3008801,475.2536
3008802,475.25363
3008803,475.25363
3008804,475.25363
3008805,475.2536
3008806,475.2536
3008807,475.25363
3008808,475.25363
3008809,475.25363
3008810,475.2536
3008811,475.2536
3008812,475.25363
3008813,475.25363
3008814,475.25363
3008815,475.2536
3008816,475.2536
3008817,475.25363
3008818,475.25363
3008819,475.25363
3008820,475.2536
3008821,475.2536
3008822,475.25363
3008823,475.25363
3008824,475.25363
3008825,475.2536
3008826,475.2536
3008827,475.25363
3008828,475.25363
3008829,475.25363
3008830,475.2536
3008831,475.2536
3008832,475.25363
3008833,475.25363
3008834,475.25363
3008835,475.2536
3008836,475.2536
3008837,475.25363
3008838,475.25363
3008839,475.25363
3008840,475.2536
3008841,475.2536
3008842,475.25363
3008843,475.25363
3008844,475.25363
3008845,475.2536
3008846,475.2536
3008847,475.25363
3008848,475.25363
3008849,475.25363
3008850,475.2536
3008851,475.2536
3008852,475.25363
3008853,475.25363
3008854,475.25363
3008855,475.2536
3008856,475.2536
3008857,475.25363
3008858,475.25363
3008859,475.25363
3008860,475.2536
3008861,475.2536
3008862,475.25363
3008863,475.25363
3008864,475.25363
3008865,475.2536
3008866,475.2536
3008867,475.25363
3008868,475.25363
3008869,475.25363
3008870,475.2536
3008871,475.2536
3008872,475.25363
3008873,475.25363
3008874,475.25363
3008875,475.2536
3008876,475.2536
3008877,475.25363
3008878,475.25363
3008879,475.25363
3008880,475.2536
3008881,475.2536
3008882,475.25363
3008883,475.25363
3008884,475.25363
3008885,475.2536
3008886,475.2536
3008887,475.25363
3008888,475.25363
3008889,475.25363
3008890,475.2536
3008891,475.2536
3008892,475.25363
3008893,475.25363
3008894,475.25363
3008895,475.2536
3008896,475.2536
3008897,475.25363
3008898,475.25363
3008899,475.25363
3008900,475.2536
3008901,475.2536
3008902,475.25363
3008903,475.25363
3008904,475.25363
3008905,475.2536
3008906,475.2536
3008907,475.25363
3008908,475.25363
3008909,475.25363
3008910,475.2536
3008911,475.2536
3008912,475.25363
3008913,475.25363
3008914,475.25363
3008915,475.2536
3008916,475.2536
3008917,475.25363
3008918,475.25363
3008919,475.25363
3008920,475.2536
3008921,475.2536
3008922,475.25363
3008923,475.25363
3008924,475.25363
3008925,475.2536
3008926,475.2536
3008927,475.25363
3008928,475.25363
3008929,475.25363
3008930,475.2536
3008931,475.2536
3008932,475.25363
3008933,475.25363
3008934,475.25363
3008935,475.2536
3008936,475.2536
3008937,475.25363
3008938,475.25363
3008939,475.25363
3008940,475.2536
3008941,475.2536
3008942,475.25363
3008943,475.25363
3008944,475.25363
3008945,475.2536
3008946,475.2536
3008947,475.25363
3008948,475.25363
3008949,475.25363
3008950,475.2536
3008951,475.2536
3008952,475.25363
3008953,475.25363
3008954,475.25363
3008955,475.2536
3008956,475.2536
3008957,475.25363
3008958,475.25363
3008959,475.25363
3008960,475.2536
3008961,475.2536
3008962,475.25363
3008963,475.25363
3008964,475.25363
3008965,475.2536
3008966,475.2536
3008967,475.25363
3008968,475.25363
3008969,475.25363
3008970,475.2536
3008971,475.2536
3008972,475.25363
3008973,475.25363
3008974,475.25363
3008975,475.2536
3008976,475.2536
3008977,475.25363
3008978,475.25363
3008979,475.25363
3008980,475.2536
3008981,475.2536
3008982,475.25363
3008983,475.25363
3008984,475.25363
3008985,475.2536
3008986,475.2536
3008987,475.25363
3008988,475.25363
3008989,475.25363
3008990,475.2536
3008991,475.2536
3008992,475.25363
3008993,475.25363
3008994,475.25363
3008995,475.2536
3008996,475.2536
3008997,475.25363
3008998,475.25363
3008999,475.25363
3009000,475.2536
3009001,475.2536
3009002,475.25363
3009003,475.25363
3009004,475.25363
3009005,475.2536
3009006,475.2536
3009007,475.25363
3009008,475.25363
3009009,475.25363
3009010,475.2536
3009011,475.2536
3009012,475.25363
3009013,475.25363
3009014,475.25363
3009015,475.2536
3009016,475.2536
3009017,475.25363
3009018,475.25363
3009019,475.25363
3009020,475.2536
3009021,475.2536
3009022,475.25363
3009023,475.25363
3009024,475.25363
3009025,475.2536
3009026,475.2536
3009027,475.25363
3009028,475.25363
3009029,475.25363
3009030,475.2536
3009031,475.2536
3009032,475.25363
3009033,475.25363
3009034,475.25363
3009035,475.2536
3009036,475.2536
3009037,475.25363
3009038,475.25363
3009039,475.25363
3009040,475.2536
3009041,475.2536
3009042,475.25363
3009043,475.25363
3009044,475.25363
3009045,475.2536
3009046,475.2536
3009047,475.25363
3009048,475.25363
3009049,475.25363
3009050,475.2536
3009051,475.2536
3009052,475.25363
3009053,475.25363
3009054,475.25363
3009055,475.2536
3009056,475.2536
3009057,475.25363
3009058,475.25363
3009059,475.25363
3009060,475.2536
3009061,475.2536
3009062,475.25363
3009063,475.25363
3009064,475.25363
3009065,475.2536
3009066,475.2536
3009067,475.25363
3009068,475.25363
3009069,475.25363
3009070,475.2536
3009071,475.2536
3009072,475.25363
3009073,475.25363
3009074,475.25363
3009075,475.2536
3009076,475.2536
3009077,475.25363
3009078,475.25363
3009079,475.25363
3009080,475.2536
3009081,475.2536
3009082,475.25363
3009083,475.25363
3009084,475.25363
3009085,475.2536
3009086,475.2536
3009087,475.25363
3009088,475.25363
3009089,475.25363
3009090,475.2536
3009091,475.2536
3009092,475.25363
3009093,475.25363
3009094,475.25363
3009095,475.2536
3009096,475.2536
3009097,475.25363
3009098,475.25363
3009099,475.25363
3009100,475.2536
3009101,475.2536
3009102,475.25363
3009103,475.25363
3009104,475.25363
3009105,475.2536
3009106,475.2536
3009107,475.25363
3009108,475.25363
3009109,475.25363
3009110,475.2536
3009111,475.2536
3009112,475.25363
3009113,475.25363
3009114,475.25363
3009115,475.2536
3009116,475.2536
3009117,475.25363
3009118,475.25363
3009119,475.25363
3009120,475.2536
3009121,475.2536
3009122,475.25363
3009123,475.25363
3009124,475.25363
3009125,475.2536
3009126,475.2536
3009127,475.25363
3009128,475.25363
3009129,475.25363
3009130,475.2536
3009131,475.2536
3009132,475.25363
3009133,475.25363
3009134,475.25363
3009135,475.2536
3009136,475.2536
3009137,475.25363
3009138,475.25363
3009139,475.25363
3009140,475.2536
3009141,475.2536
3009142,475.25363
3009143,475.25363
3009144,475.25363
3009145,475.2536
3009146,475.2536
3009147,475.25363
3009148,475.25363
3009149,475.25363
3009150,475.2536
3009151,475.2536
3009152,475.25363
3009153,475.25363
3009154,475.25363
3009155,475.2536
3009156,475.2536
3009157,475.25363
3009158,475.25363
3009159,475.25363
3009160,475.2536
3009161,475.2536
3009162,475.25363
3009163,475.25363
3009164,475.25363
3009165,475.2536
3009166,475.2536
3009167,475.25363
3009168,475.25363
3009169,475.25363
3009170,475.2536
3009171,475.2536
3009172,475.25363
3009173,475.25363
3009174,475.25363
3009175,475.2536
3009176,475.2536
3009177,475.25363
3009178,475.25363
3009179,475.25363
3009180,475.2536
3009181,475.2536
3009182,475.25363
3009183,475.25363
3009184,475.25363
3009185,475.2536
3009186,475.2536
3009187,475.25363
3009188,475.25363
3009189,475.25363
3009190,475.2536
3009191,475.2536
3009192,475.25363
3009193,475.25363
3009194,475.25363
3009195,475.2536
3009196,475.2536
3009197,475.25363
3009198,475.25363
3009199,475.25363
3009200,475.2536
3009201,475.2536
3009202,475.25363
3009203,475.25363
3009204,475.25363
3009205,475.2536
3009206,475.2536
3009207,475.25363
3009208,475.25363
3009209,475.25363
3009210,475.2536
3009211,475.2536
3009212,475.25363
3009213,475.25363
3009214,475.25363
3009215,475.2536
3009216,475.2536
3009217,475.25363
3009218,475.25363
3009219,475.25363
3009220,475.2536
3009221,475.2536
3009222,475.25363
3009223,475.25363
3009224,475.25363
3009225,475.2536
3009226,475.2536
3009227,475.25363
3009228,475.25363
3009229,475.25363
3009230,475.2536
3009231,475.2536
3009232,475.25363
3009233,475.25363
3009234,475.25363
3009235,475.2536
3009236,475.2536
3009237,475.25363
3009238,475.25363
3009239,475.25363
3009240,475.2536
3009241,475.2536
3009242,475.25363
3009243,475.25363
3009244,475.25363
3009245,475.2536
3009246,475.2536
3009247,475.25363
3009248,475.25363
3009249,475.25363
3009250,475.2536
3009251,475.2536
3009252,475.25363
3009253,475.25363
3009254,475.25363
3009255,475.2536
3009256,475.2536
3009257,475.25363
3009258,475.25363
3009259,475.25363
3009260,475.2536
3009261,475.2536
3009262,475.25363
3009263,475.25363
3009264,475.25363
3009265,475.2536
3009266,475.2536
3009267,475.25363
3009268,475.25363
3009269,475.25363
3009270,475.2536
3009271,475.2536
3009272,475.25363
3009273,475.25363
3009274,475.25363
3009275,475.2536
3009276,475.2536
3009277,475.25363
3009278,475.25363
3009279,475.25363
3009280,475.2536
3009281,475.2536
3009282,475.25363
3009283,475.25363
3009284,475.25363
3009285,475.2536
3009286,475.2536
3009287,475.25363
3009288,475.25363
3009289,475.25363
3009290,475.2536
3009291,475.2536
3009292,475.25363
3009293,475.25363
3009294,475.25363
3009295,475.2536
3009296,475.2536
3009297,475.25363
3009298,475.25363
3009299,475.25363
3009300,475.2536
3009301,475.2536
3009302,475.25363
3009303,475.25363
3009304,475.25363
3009305,475.2536
3009306,475.2536
3009307,475.25363
3009308,475.25363
3009309,475.25363
3009310,475.2536
3009311,475.2536
3009312,475.25363
3009313,475.25363
3009314,475.25363
3009315,475.2536
3009316,475.2536
3009317,475.25363
3009318,475.25363
3009319,475.25363
3009320,475.2536
3009321,475.2536
3009322,475.25363
3009323,475.25363
3009324,475.25363
